run_key,problem,method,status,m,n,p,lambda,initial_objective,iterations,final_objective,final_residual,support_size,raw_nonzero_count,classification_support_threshold,thresholded_tail_norm,lambda_min,relative_lambda_min,numerical_locmin,runtime_total,runtime_algorithm,diagnostic_time,verification_calls,scheduled_verifications,forced_final_verifications,accepted_corrections,eligible_iterations,mean_verify_support,max_verify_support,eig_time,probe_time,verification_time,verification_time_fraction,gamma,kappa0,sigma,eta_lower_bound,log10_theoretical_correction_bound,regime,seed,iteration_cap,timing_repeats,runtime_algorithm_min,runtime_algorithm_max,runtime_algorithm_q25,runtime_algorithm_q75
ordinary_n100_p0.5_seed1104,random_gaussian_n100_m80_p0.5_seed1104,4V-FB,converged,80,100,0.5,0.05,37.54148762487972,5643,4.972766644947515,9.956755036283119e-12,59,59,0.02374266123988096,0.0,0.018516048503655114,0.005639601164532291,True,0.4571063729999878,0.45683782299988707,0.00026855000010073127,13,12,1,0,2392,59.0,59.0,0.0013594499999953769,0.00013666999984707218,0.0017237200000863595,0.003760380199843679,0.20695174049081538,3.4845831860732046e-24,7.259548304319176e-26,0.02374266123988096,33.21148429453079,ordinary,1104,10000,3,0.45619464299988977,0.4583570329999702,0.4565162329998884,0.45759742799992864
ordinary_n100_p0.5_seed1105,random_gaussian_n100_m80_p0.5_seed1105,FB,converged,80,100,0.5,0.05,45.680117462619975,3025,5.205946146539118,9.887340808904017e-12,56,56,0.025514454797122627,0.0,0.04262279742943279,0.013474929674878842,True,0.236192944999857,0.2359615450000092,0.00023262999980033783,0,0,0,0,0,,,0.0,0.0,0.0,0.0,0.23054432065010588,,,,,ordinary,1105,10000,3,0.23585034500001711,0.23805122500016296,0.23590594500001316,0.23700638500008608
ordinary_n100_p0.5_seed1105,random_gaussian_n100_m80_p0.5_seed1105,4V-FB,converged,80,100,0.5,0.05,45.680117462619975,3025,5.205946146539118,9.887340808904017e-12,56,56,0.025514454797122627,0.0,0.04262279742943279,0.013474929674878842,True,0.24685597400025472,0.246611724000104,0.0002468999998654908,11,10,1,0,930,56.0,56.0,0.001090200000362529,0.00011723000034180586,0.001404699999739023,0.005708865713362811,0.23054432065010588,8.82349683447482e-25,1.8382285071822542e-26,0.025514454797122627,33.768182544777744,ordinary,1105,10000,3,0.2458070539998971,0.2466774639999585,0.24620938900000056,0.24664459400003125
ordinary_n100_p0.8_seed1101,random_gaussian_n100_m80_p0.8_seed1101,FB,converged,80,100,0.8,0.05,45.86449852314074,6741,4.960862665602466,9.955159839051022e-12,63,63,0.00543209166359092,0.0,0.013303742494471815,0.004001617368514632,True,0.529478293000011,0.5292202030000226,0.0002637899999626825,0,0,0,0,0,,,0.0,0.0,0.0,0.0,0.219870268576497,,,,,ordinary,1101,50000,3,0.5263815629998589,0.529260382000075,0.5278008829999408,0.5292402925000488
ordinary_n100_p0.8_seed1101,random_gaussian_n100_m80_p0.8_seed1101,4V-FB,converged,80,100,0.8,0.05,45.86449852314074,6741,4.960862665602466,9.955159839051022e-12,63,63,0.00543209166359092,0.0,0.013303742494471815,0.004001617368514632,True,0.5529723490001288,0.5527011690001018,0.0002711800000270159,13,12,1,0,3139,63.0,63.0,0.0015661800000543735,0.0001558799995109439,0.001966280000488041,0.00354709128437504,0.219870268576497,2.983076171039686e-16,6.214742022999346e-18,0.00543209166359092,27.928185184502993,ordinary,1101,50000,3,0.5501736000001074,0.5540648890000739,0.5514373845001046,0.5533830290000878
ordinary_n100_p0.8_seed1102,random_gaussian_n100_m80_p0.8_seed1102,FB,converged,80,100,0.8,0.05,33.67103617423913,8285,4.601712388583795,9.959604236702241e-12,64,64,0.005429579340953217,0.0,0.011710769460521547,0.0035495388392701634,True,0.646455984999875,0.6461791049998737,0.0002674400000159949,0,0,0,0,0,,,0.0,0.0,0.0,0.0,0.21974824718145045,,,,,ordinary,1102,50000,3,0.6377184569998917,0.6467981749999581,0.6419487809998827,0.6464886399999159
ordinary_n100_p0.8_seed1102,random_gaussian_n100_m80_p0.8_seed1102,4V-FB,converged,80,100,0.8,0.05,33.67103617423913,8285,4.601712388583795,9.959604236702241e-12,64,64,0.005429579340953217,0.0,0.011710769460521547,0.0035495388392701634,True,0.6664035019998664,0.6661179719999382,0.00028522000002340064,13,12,1,0,3565,64.0,64.0,0.0015722000000550906,0.00015532900010839512,0.001977440000473507,0.002945157212251127,0.21974824718145045,1.026936539225343e-15,2.1394511233861313e-17,0.005429579340953217,27.2578893770893,ordinary,1102,50000,3,0.6652852529998654,0.6713399019999997,0.6657016124999018,0.6687289369999689
ordinary_n100_p0.8_seed1103,random_gaussian_n100_m80_p0.8_seed1103,FB,converged,80,100,0.8,0.05,46.04627282900751,4397,5.22052883581,9.94005088756822e-12,61,61,0.00551196021786109,0.0,0.02677309015617487,0.007975770065354432,True,0.34235896999985016,0.3421104799999739,0.00024848999987625575,0,0,0,0,0,,,0.0,0.0,0.0,0.0,0.2237552780401519,,,,,ordinary,1103,50000,3,0.3412574000001314,0.3450558990000445,0.34168394000005264,0.3435831895000092
ordinary_n100_p0.8_seed1103,random_gaussian_n100_m80_p0.8_seed1103,4V-FB,converged,80,100,0.8,0.05,46.04627282900751,4397,5.22052883581,9.94005088756822e-12,61,61,0.00551196021786109,0.0,0.02677309015617487,0.007975770065354432,True,0.35889306800004306,0.3586251879999054,0.0002621000000999629,12,11,1,0,1528,61.0,61.0,0.0013912000003983849,0.00014005999992150464,0.0017496199998277007,0.004882049091307815,0.2237552780401519,2.936249674845019e-16,6.11718682259379e-18,0.00551196021786109,27.911418440393287,ordinary,1103,50000,3,0.3581185769999138,0.36047178700005134,0.3583718824999096,0.35954848749997836
ordinary_n100_p0.8_seed1104,random_gaussian_n100_m80_p0.8_seed1104,FB,converged,80,100,0.8,0.05,36.80019123144097,15621,4.767442895733099,9.982545339505588e-12,67,67,0.005164788837464265,0.0,0.006328606201328082,0.001578376196435046,True,1.2114212330002374,1.2111221330001172,0.0002950599998712278,0,0,0,0,0,,,0.0,0.0,0.0,0.0,0.20695174049081538,,,,,ordinary,1104,50000,3,1.2088392129999193,1.2137931120000758,1.2099806730000182,1.2124576225000965
ordinary_n100_p0.8_seed1104,random_gaussian_n100_m80_p0.8_seed1104,4V-FB,converged,80,100,0.8,0.05,36.80019123144097,15621,4.767442895733099,9.982545339505588e-12,67,67,0.005164788837464265,0.0,0.006328606201328082,0.001578376196435046,True,1.2607666660001087,1.2604747660000157,0.00029190000009293726,14,13,1,0,7014,67.0,67.0,0.0018195100001321407,0.00016735000031076197,0.0022649899995030864,0.0017948221067313054,0.20695174049081538,7.197304625845907e-16,1.4994384637178973e-17,0.005164788837464265,27.537711147964885,ordinary,1104,50000,3,1.257297546000018,1.2616601849999824,1.2588861560000169,1.261067475499999
ordinary_n100_p0.8_seed1105,random_gaussian_n100_m80_p0.8_seed1105,FB,converged,80,100,0.8,0.05,44.93587200339014,8136,5.181698331037024,9.952053253711564e-12,64,64,0.005650978965839682,0.0,0.012137122613469565,0.0036469781370114824,True,0.6290595479999865,0.6287997479998921,0.0002621300000100746,0,0,0,0,0,,,0.0,0.0,0.0,0.0,0.23054432065010588,,,,,ordinary,1105,50000,3,0.6265006680000624,0.6297885080000469,0.6276502079999773,0.6292941279999695
ordinary_n100_p0.8_seed1105,random_gaussian_n100_m80_p0.8_seed1105,4V-FB,converged,80,100,0.8,0.05,44.93587200339014,8136,5.181698331037024,9.952053253711564e-12,64,64,0.005650978965839682,0.0,0.012137122613469565,0.0036469781370114824,True,0.6554366740001569,0.6551650740000241,0.00027160000013282115,13,12,1,0,3281,64.0,64.0,0.0015658000002076733,0.00015133000033529243,0.001951629999666693,0.002977602683956964,0.23054432065010588,3.237412535358942e-16,6.7446094486644624e-18,0.005650978965839682,27.815141604150018,ordinary,1105,50000,3,0.6542670449998695,0.6573311040001499,0.6547160594999468,0.656248089000087
ordinary_n200_p0.3_seed1101,random_gaussian_n200_m160_p0.3_seed1101,FB,converged,160,200,0.3,0.05,83.90253461898565,3557,11.364440780249618,9.910104360254503e-12,103,103,0.04374362098632958,0.0,0.0289990873765705,0.009185404806639607,True,0.29818983599989224,0.29771232600000985,0.0004775099998823862,0,0,0,0,0,,,0.0,0.0,0.0,0.0,0.22709522026163687,,,,,ordinary,1101,10000,3,0.2970631470000171,0.32918606200018985,0.2973877365000135,0.31344919400009985
ordinary_n200_p0.3_seed1101,random_gaussian_n200_m160_p0.3_seed1101,4V-FB,converged,160,200,0.3,0.05,83.90253461898565,3557,11.364440780249618,9.910104360254503e-12,103,103,0.04374362098632958,0.0,0.0289990873765705,0.009185404806639607,True,0.31559337399994547,0.31511255399982474,0.00048638999987815623,12,11,1,0,1390,103.0,103.0,0.002845739999656871,0.0002169600002162042,0.003330909999931464,0.01058206305994494,0.22709522026163687,4.067954133070884e-44,8.474904443897675e-46,0.04374362098632958,52.43198135055951,ordinary,1101,10000,3,0.3142741139999998,0.31630568400009906,0.3146933339999123,0.3157091189999619
ordinary_n200_p0.3_seed1102,random_gaussian_n200_m160_p0.3_seed1102,FB,converged,160,200,0.3,0.05,92.7846433375943,3181,11.313799192731853,9.805156684969393e-12,102,102,0.04305230901976332,0.0,0.04828914943914623,0.01551483626078525,True,0.2675289310000153,0.26706579100005,0.00046313999996527855,0,0,0,0,0,,,0.0,0.0,0.0,0.0,0.22102780751034698,,,,,ordinary,1102,10000,3,0.2664264809998258,0.27010863999998946,0.2667461359999379,0.26858721550001974
ordinary_n200_p0.3_seed1102,random_gaussian_n200_m160_p0.3_seed1102,4V-FB,converged,160,200,0.3,0.05,92.7846433375943,3181,11.313799192731853,9.805156684969393e-12,102,102,0.04305230901976332,0.0,0.04828914943914623,0.01551483626078525,True,0.28164679900010015,0.28117132900001707,0.0004881600000317121,11,10,1,0,798,102.0,102.0,0.0026101099997504207,0.00020077999965906201,0.0030581299997720635,0.010790364195330642,0.22102780751034698,1.1759714446960498e-44,2.449940509783437e-46,0.04305230901976332,53.04233476831745,ordinary,1102,10000,3,0.2804255490000287,0.31518526399986513,0.2807984390000229,0.2981782964999411
ordinary_n200_p0.3_seed1103,random_gaussian_n200_m160_p0.3_seed1103,FB,converged,160,200,0.3,0.05,88.28033464453486,4095,10.741998290586555,9.909963036358337e-12,101,101,0.04198938935406901,0.0,0.02659651539772151,0.008824901814630871,True,0.34183830999995735,0.3413844300000619,0.0004549600000700593,0,0,0,0,0,,,0.0,0.0,0.0,0.0,0.211831334680872,,,,,ordinary,1103,10000,3,0.34088504999999714,0.3756813150000653,0.3411347400000295,0.3585328725000636
ordinary_n200_p0.3_seed1103,random_gaussian_n200_m160_p0.3_seed1103,4V-FB,converged,160,200,0.3,0.05,88.28033464453486,4095,10.741998290586555,9.909963036358337e-12,101,101,0.04198938935406901,0.0,0.02659651539772151,0.008824901814630871,True,0.3606728170000224,0.36018786699992233,0.00048483000000487664,12,11,1,0,1623,101.0,101.0,0.0027721699998437543,0.0002171999999518448,0.003259248999938791,0.009036580652371671,0.211831334680872,2.1724330581177982e-44,4.5259022044120796e-46,0.04198938935406901,52.79760057008388,ordinary,1103,10000,3,0.3597538970000187,0.3602587370000947,0.3599708819999705,0.3602233020000085
ordinary_n200_p0.3_seed1104,random_gaussian_n200_m160_p0.3_seed1104,FB,converged,160,200,0.3,0.05,84.88045425554523,2824,9.334167781206673,9.902798004874266e-12,105,105,0.043080714987524686,0.0,0.03729014958802801,0.012310217988460484,True,0.23409112599983928,0.23361352599999918,0.0004775999998400948,0,0,0,0,0,,,0.0,0.0,0.0,0.0,0.22127578328272948,,,,,ordinary,1104,10000,3,0.23350387599998612,0.23670273500010808,0.23355870099999265,0.23515813050005363
ordinary_n200_p0.3_seed1104,random_gaussian_n200_m160_p0.3_seed1104,4V-FB,converged,160,200,0.3,0.05,84.88045425554523,2824,9.334167781206673,9.902798004874266e-12,105,105,0.043080714987524686,0.0,0.03729014958802801,0.012310217988460484,True,0.24851969399992413,0.24803211400012515,0.000491280000005645,12,11,1,0,1110,105.0,105.0,0.002921520000199962,0.00020986000026823604,0.003393530000721512,0.013545727283628666,0.22127578328272948,3.5262015822359414e-44,7.346253296324878e-46,0.043080714987524686,52.5256101867699,ordinary,1104,10000,3,0.24782515300012165,0.27853596900013144,0.2479286335001234,0.2632840415001283
ordinary_n200_p0.3_seed1105,random_gaussian_n200_m160_p0.3_seed1105,FB,converged,160,200,0.3,0.05,102.02174314114133,2764,12.539149483684803,9.851387489042133e-12,97,97,0.042765985128747894,0.0,0.03686889349232881,0.012132092180317142,True,0.23011751600006392,0.22968038599992724,0.00043713000013667624,0,0,0,0,0,,,0.0,0.0,0.0,0.0,0.21853468161604234,,,,,ordinary,1105,10000,3,0.22869005699999434,0.26222344200004954,0.2291852214999608,0.2459519139999884
ordinary_n200_p0.3_seed1105,random_gaussian_n200_m160_p0.3_seed1105,4V-FB,converged,160,200,0.3,0.05,102.02174314114133,2764,12.539149483684803,9.851387489042133e-12,97,97,0.042765985128747894,0.0,0.03686889349232881,0.012132092180317142,True,0.2429618850001134,0.24250606500004324,0.00045582000007016177,12,11,1,0,1130,97.0,97.0,0.002632970000149726,0.00020842999970227538,0.0031078799995611917,0.01281918324110815,0.21853468161604234,3.6480287637660815e-45,7.60005992451267e-47,0.042765985128747894,53.60348180061462,ordinary,1105,10000,3,0.24190683400001944,0.24316791399996873,0.24220644950003134,0.24283698950000598
ordinary_n200_p0.5_seed1101,random_gaussian_n200_m160_p0.5_seed1101,FB,converged,160,200,0.5,0.05,82.2534166377396,3843,10.316289336821278,9.887532016274196e-12,108,108,0.02525934024704209,0.0,0.027136412340324365,0.008438333603480628,True,0.3252358530003221,0.32473893300016243,0.0004969200001596619,0,0,0,0,0,,,0.0,0.0,0.0,0.0,0.22709522026163687,,,,,ordinary,1101,10000,3,0.32294128200010164,0.3544310680001672,0.32384010750013204,0.3395850005001648
ordinary_n200_p0.5_seed1101,random_gaussian_n200_m160_p0.5_seed1101,4V-FB,converged,160,200,0.5,0.05,82.2534166377396,3843,10.316289336821278,9.887532016274196e-12,108,108,0.02525934024704209,0.0,0.027136412340324365,0.008438333603480628,True,0.3423549899998761,0.34184660999994776,0.0005083799999283656,12,11,1,0,1486,108.0,108.0,0.003056869000147344,0.0001856999995197839,0.003499169000178881,0.010220879211312641,0.22709522026163687,7.1882580632152e-27,1.4975537631698333e-28,0.02525934024704209,36.13008351206879,ordinary,1101,10000,3,0.33963791099995433,0.3422516900000119,0.34074226049995104,0.3420491499999798
ordinary_n200_p0.5_seed1102,random_gaussian_n200_m160_p0.5_seed1102,FB,converged,160,200,0.5,0.05,91.10694573269518,4613,10.393627733340423,9.916788851541781e-12,111,111,0.02480740199946789,0.0,0.023242455206966543,0.0071778266366546726,True,0.3916724430000613,0.3911573130001216,0.0005193700001200341,0,0,0,0,0,,,0.0,0.0,0.0,0.0,0.22102780751034698,,,,,ordinary,1102,10000,3,0.3903890330000195,0.39480741200009106,0.39077317300007053,0.3929823625001063
ordinary_n200_p0.5_seed1102,random_gaussian_n200_m160_p0.5_seed1102,4V-FB,converged,160,200,0.5,0.05,91.10694573269518,4613,10.393627733340423,9.916788851541781e-12,111,111,0.02480740199946789,0.0,0.023242455206966543,0.0071778266366546726,True,0.4119868499999484,0.411452029999964,0.0005427999999483291,12,11,1,0,1781,111.0,111.0,0.0031855700001415244,0.00019418900023993046,0.003638928999862401,0.00882384716877985,0.22102780751034698,3.51431656413472e-27,7.321492841947334e-29,0.02480740199946789,36.5166267080103,ordinary,1102,10000,3,0.41044288900002357,0.44387136499994995,0.4109474594999938,0.42766169749995697
ordinary_n200_p0.5_seed1103,random_gaussian_n200_m160_p0.5_seed1103,FB,converged,160,200,0.5,0.05,86.57787441063543,3418,8.959684105647051,9.889659485655108e-12,101,101,0.024114419345269422,0.0,0.035845285945781145,0.011151608751371313,True,0.28954152799997246,0.289086387999987,0.0004551399999854766,0,0,0,0,0,,,0.0,0.0,0.0,0.0,0.211831334680872,,,,,ordinary,1103,10000,3,0.28690983799992864,0.319122833000165,0.2879981129999578,0.304104610500076
ordinary_n200_p0.5_seed1103,random_gaussian_n200_m160_p0.5_seed1103,4V-FB,converged,160,200,0.5,0.05,86.57787441063543,3418,8.959684105647051,9.889659485655108e-12,101,101,0.024114419345269422,0.0,0.035845285945781145,0.011151608751371313,True,0.3041378650000297,0.30365766499994606,0.0004843100000471168,12,11,1,0,1192,101.0,101.0,0.0028071390006516594,0.00019028999986403505,0.00325330900022891,0.01069682329830451,0.211831334680872,5.021724198188568e-27,1.046192541289285e-28,0.024114419345269422,36.388688063948145,ordinary,1103,10000,3,0.303626536000138,0.3044030850001036,0.30364210050004203,0.30403037500002483
ordinary_n200_p0.5_seed1104,random_gaussian_n200_m160_p0.5_seed1104,FB,converged,160,200,0.5,0.05,83.20071664115382,4342,9.074816345944951,9.888711385050375e-12,109,109,0.024825953164407256,0.0,0.028619399171823625,0.00914410244130583,True,0.3703290959997503,0.3698256359998595,0.000501968999969904,0,0,0,0,0,,,0.0,0.0,0.0,0.0,0.22127578328272948,,,,,ordinary,1104,10000,3,0.369222986000068,0.3709495559999141,0.36952431099996375,0.3703875959998868
ordinary_n200_p0.5_seed1104,random_gaussian_n200_m160_p0.5_seed1104,4V-FB,converged,160,200,0.5,0.05,83.20071664115382,4342,9.074816345944951,9.888711385050375e-12,109,109,0.024825953164407256,0.0,0.028619399171823625,0.00914410244130583,True,0.3899620929998946,0.389437222999959,0.0005248699999356177,12,11,1,0,1440,109.0,109.0,0.003095569000379328,0.00020917000051667856,0.0035568799999055045,0.009102958867714828,0.22127578328272948,6.634555306139246e-27,1.382199022112343e-28,0.024825953164407256,36.19993275875121,ordinary,1104,10000,3,0.3892886329999783,0.41998758900012945,0.38936292799996863,0.4047124060000442
ordinary_n200_p0.5_seed1105,random_gaussian_n200_m160_p0.5_seed1105,FB,converged,160,200,0.5,0.05,100.37091071499684,6375,11.415023178224601,9.953792226552763e-12,114,114,0.024620502939776627,0.0,0.015455308565224939,0.004685583398004125,True,0.5365195610002047,0.5359984610001902,0.0005318400001215196,0,0,0,0,0,,,0.0,0.0,0.0,0.0,0.21853468161604234,,,,,ordinary,1105,10000,3,0.5353403920000801,0.5682467369999813,0.5356694265001352,0.5521225990000858
ordinary_n200_p0.5_seed1105,random_gaussian_n200_m160_p0.5_seed1105,4V-FB,converged,160,200,0.5,0.05,100.37091071499684,6375,11.415023178224601,9.953792226552763e-12,114,114,0.024620502939776627,0.0,0.015455308565224939,0.004685583398004125,True,0.5655479170000035,0.5649970869999379,0.0005508300000656163,13,12,1,0,2704,114.0,114.0,0.003561438000360795,0.00021066999943286646,0.004056678000097236,0.007167425483487548,0.21853468161604234,1.7842111279477182e-27,3.717106516557746e-29,0.024620502939776627,36.866215177158914,ordinary,1105,10000,3,0.5646854970000277,0.5658362070000749,0.5648412919999828,0.5654166470000064
ordinary_n200_p0.8_seed1101,random_gaussian_n200_m160_p0.8_seed1101,FB,converged,160,200,0.8,0.05,80.79322436700852,7172,9.962765005698671,9.914402101130027e-12,119,119,0.005580438531157142,0.0,0.01888360118452474,0.005446714125982379,True,0.6289502680001533,0.6283665580001525,0.0005837100000007922,0,0,0,0,0,,,0.0,0.0,0.0,0.0,0.22709522026163687,,,,,ordinary,1101,50000,3,0.6246542189999218,0.6538182740000593,0.6265103885000372,0.6410924160001059
ordinary_n200_p0.8_seed1101,random_gaussian_n200_m160_p0.8_seed1101,4V-FB,converged,160,200,0.8,0.05,80.79322436700852,7172,9.962765005698671,9.914402101130027e-12,119,119,0.005580438531157142,0.0,0.01888360118452474,0.005446714125982379,True,0.6496942450000915,0.6490995950000524,0.0005946500000391097,13,12,1,0,2119,119.0,119.0,0.003979190000109156,0.0002442499999233405,0.004516579999744863,0.006961272927154808,0.22709522026163687,1.548968759729574e-17,3.2270182494366126e-19,0.005580438531157142,29.411900204374973,ordinary,1101,50000,3,0.6482192949999899,0.651076453999849,0.6486594450000212,0.6500880244999507
ordinary_n200_p0.8_seed1102,random_gaussian_n200_m160_p0.8_seed1102,FB,converged,160,200,0.8,0.05,89.61955124492526,9504,11.333435536322993,9.969005310549435e-12,125,125,0.005455912925153494,0.0,0.011061250838300753,0.0034138442494500865,True,0.8231359989999874,0.8225254989999939,0.00061189000007289,0,0,0,0,0,,,0.0,0.0,0.0,0.0,0.22102780751034698,,,,,ordinary,1102,50000,3,0.8200520499999584,0.8291127789998427,0.8212887744999762,0.8258191389999183
ordinary_n200_p0.8_seed1102,random_gaussian_n200_m160_p0.8_seed1102,4V-FB,converged,160,200,0.8,0.05,89.61955124492526,9504,11.333435536322993,9.969005310549435e-12,125,125,0.005455912925153494,0.0,0.011061250838300753,0.0034138442494500865,True,0.8585894939997161,0.8579647449998902,0.0006418100001610583,13,12,1,0,3754,125.0,125.0,0.004478490000110469,0.00024661000065862027,0.005027410000593591,0.005855429207703831,0.22102780751034698,1.0231317819833026e-17,2.131524545798547e-19,0.005455912925153494,29.67624270480789,ordinary,1102,50000,3,0.8560147350001444,0.8921699190000254,0.8569897400000173,0.8750673319999578
ordinary_n200_p0.8_seed1103,random_gaussian_n200_m160_p0.8_seed1103,FB,converged,160,200,0.8,0.05,85.07331054078965,7208,9.5301527327496,9.908115080743055e-12,113,113,0.005266072527804785,0.0,0.024160508789294807,0.007633203752152422,True,0.6246376690000943,0.624097638999956,0.0005400300001383584,0,0,0,0,0,,,0.0,0.0,0.0,0.0,0.211831334680872,,,,,ordinary,1103,50000,3,0.6197131690000788,0.6251427889999377,0.6219054040000174,0.6246202139999468
ordinary_n200_p0.8_seed1103,random_gaussian_n200_m160_p0.8_seed1103,4V-FB,converged,160,200,0.8,0.05,85.07331054078965,7208,9.5301527327496,9.908115080743055e-12,113,113,0.005266072527804785,0.0,0.024160508789294807,0.007633203752152422,True,0.6497880550000446,0.6492416250000588,0.0005592699999397155,12,11,1,0,1792,113.0,113.0,0.0033285100003013213,0.00022612000088884088,0.003835810000055062,0.005905310532701264,0.211831334680872,1.2599962804583475e-17,2.6249922509548907e-19,0.005266072527804785,29.624717962764834,ordinary,1103,50000,3,0.6471596450001016,0.6497121250001783,0.6482006350000802,0.6494768750001185
ordinary_n200_p0.8_seed1104,random_gaussian_n200_m160_p0.8_seed1104,FB,converged,160,200,0.8,0.05,81.72373332947755,16441,9.742419225345746,9.98278849581979e-12,125,125,0.0054610133685532,0.0,0.006265386100315046,0.0018756535167738983,True,1.3851540380001097,1.3845312979999562,0.0006315499999800522,0,0,0,0,0,,,0.0,0.0,0.0,0.0,0.22127578328272948,,,,,ordinary,1104,50000,3,1.38035628800003,1.3889119160000973,1.382443792999993,1.3867216070000268
ordinary_n200_p0.8_seed1104,random_gaussian_n200_m160_p0.8_seed1104,4V-FB,converged,160,200,0.8,0.05,81.72373332947755,16441,9.742419225345746,9.98278849581979e-12,125,125,0.0054610133685532,0.0,0.006265386100315046,0.0018756535167738983,True,1.438500558999749,1.4378647489998002,0.0006358099999488331,14,13,1,0,6624,125.0,125.0,0.0049093180000454595,0.0002493300000878662,0.005482527999674858,0.0037982306150229437,0.22127578328272948,1.4796182624449515e-17,3.0825380467603155e-19,0.0054610133685532,29.47434679357935,ordinary,1104,50000,3,1.4340707499998189,1.4535603570000148,1.4359677494998095,1.4457125529999075
ordinary_n200_p0.8_seed1105,random_gaussian_n200_m160_p0.8_seed1105,FB,converged,160,200,0.8,0.05,98.85508413917138,9631,11.725444975170753,9.975091979517725e-12,121,121,0.005404580319208607,0.0,0.010702038230073383,0.003127403838604973,True,0.8288373989996671,0.8282417189998341,0.0006005799998547445,0,0,0,0,0,,,0.0,0.0,0.0,0.0,0.21853468161604234,,,,,ordinary,1105,50000,3,0.8229703990000417,0.8342894580000575,0.8256060589999379,0.8312655884999458
ordinary_n200_p0.8_seed1105,random_gaussian_n200_m160_p0.8_seed1105,4V-FB,converged,160,200,0.8,0.05,98.85508413917138,9631,11.725444975170753,9.975091979517725e-12,121,121,0.005404580319208607,0.0,0.010702038230073383,0.003127403838604973,True,0.8693304930002341,0.8687271130002046,0.0005979499999284599,13,12,1,0,3922,121.0,121.0,0.00406137799973294,0.0002458990002196515,0.004617917999894416,0.005304896166374376,0.21853468161604234,6.911093296178339e-18,1.4398111033704873e-19,0.005404580319208607,29.905645590037913,ordinary,1105,50000,3,0.8625129639999614,0.8730371419999301,0.865620038500083,0.8708821275000673
ordinary_n400_p0.3_seed1101,random_gaussian_n400_m320_p0.3_seed1101,FB,converged,320,400,0.3,0.05,163.94191385601346,2620,25.869923737332936,9.877088316172376e-12,190,190,0.042830202836561644,0.0,0.04044563284906008,0.013512468601306525,True,0.3066745749997608,0.3052861049998228,0.0013884699999380246,0,0,0,0,0,,,0.0,0.0,0.0,0.0,0.2190928352606302,,,,,ordinary,1101,10000,3,0.29984800600004746,0.32821957200008,0.3025670554999351,0.3167528384999514
ordinary_n400_p0.3_seed1101,random_gaussian_n400_m320_p0.3_seed1101,4V-FB,converged,320,400,0.3,0.05,163.94191385601346,2620,25.869923737332936,9.877088316172376e-12,190,190,0.042830202836561644,0.0,0.04044563284906008,0.013512468601306525,True,0.3236860719998731,0.3222807519998696,0.0014160799998990115,12,11,1,0,1030,190.0,190.0,0.010642766000046322,0.00046304999978019623,0.011549176000471562,0.03581091175582217,0.2190928352606302,5.2528544969783334e-48,1.0943446868704861e-49,0.042830202836561644,56.64853534242016,ordinary,1101,10000,3,0.32108830299989677,0.3243874429999778,0.3216845274998832,0.3233340974999237
ordinary_n400_p0.3_seed1102,random_gaussian_n400_m320_p0.3_seed1102,FB,converged,320,400,0.3,0.05,184.9248456253893,3440,21.802385907091335,9.908852543970569e-12,207,207,0.042799600075832105,0.0,0.027048443649042974,0.008656113352199778,True,0.4238197780000519,0.4221296580001308,0.001691390000132742,0,0,0,0,0,,,0.0,0.0,0.0,0.0,0.21882677565505285,,,,,ordinary,1102,10000,3,0.3998896319999403,0.43519842600017,0.41100964500003556,0.4286640420001504
ordinary_n400_p0.3_seed1102,random_gaussian_n400_m320_p0.3_seed1102,4V-FB,converged,320,400,0.3,0.05,184.9248456253893,3440,21.802385907091335,9.908852543970569e-12,207,207,0.042799600075832105,0.0,0.027048443649042974,0.008656113352199778,True,0.5545941889999995,0.5085398159999386,0.03521761499996501,12,11,1,0,1534,207.0,207.0,0.01551402799987045,0.0005883500002710207,0.01668078799957584,0.031565685478998726,0.21882677565505285,1.189315595690253e-48,2.477740824354694e-50,0.042799600075832105,57.34718054455983,ordinary,1102,10000,3,0.49301225700014584,0.5252591729999949,0.5007760365000422,0.5168994944999667
ordinary_n400_p0.3_seed1103,random_gaussian_n400_m320_p0.3_seed1103,FB,converged,320,400,0.3,0.05,193.0352413354909,3789,21.52999104673465,9.886524703348915e-12,203,203,0.042717506393024324,0.0,0.03852488238572547,0.012241335298263373,True,0.4604806730001201,0.45855453300009685,0.0017665499999566237,0,0,0,0,0,,,0.0,0.0,0.0,0.0,0.2181137129859333,,,,,ordinary,1103,10000,3,0.45816791299989745,0.4603630020001219,0.45836122299999715,0.4594587675001094
ordinary_n400_p0.3_seed1103,random_gaussian_n400_m320_p0.3_seed1103,4V-FB,converged,320,400,0.3,0.05,193.0352413354909,3789,21.52999104673465,9.886524703348915e-12,203,203,0.042717506393024324,0.0,0.03852488238572547,0.012241335298263373,True,0.549793869000041,0.5323669619999691,0.019876557000088724,11,10,1,0,1012,203.0,203.0,0.01355676800017136,0.000543069999821455,0.014634327999829111,0.026617845023346413,0.2181137129859333,7.004663513605204e-49,1.459304898667751e-50,0.042717506393024324,57.59906699016477,ordinary,1103,10000,3,0.49081887900001675,0.5329414420000376,0.5115929204999929,0.5326542020000034
