run_key,method,iter,eligible_q,scheduled,forced_final,support_size,lambda_min,eta,chosen_sign,actual_drop,required_drop,roundoff_guard,guard_dominates_theory,accepted,eig_time,probe_time,verification_time,regime,n,p,seed,schedule,geometry,perturbation
ordinary_n100_p0.3_seed1102,4V-FB,7804,3438,False,True,50,0.012059931987544034,0.08581104909800452,-1,-3.5753574308294844e-05,4.014775628102211e-45,5.244109815406402e-13,True,False,9.95299999431154e-05,1.2169999990874203e-05,0.00013137999997070438,ordinary,100,0.3,1102.0,,,
ordinary_n100_p0.3_seed1103,4V-FB,1915,1,True,False,53,0.0373879538536978,0.08672805462985421,1,-0.00013521231546320678,1.0290616541223908e-46,5.220134124512436e-13,True,False,0.00013816000000588247,1.3729999977840635e-05,0.00017668000009507523,ordinary,100,0.3,1103.0,,,
ordinary_n100_p0.3_seed1103,4V-FB,1916,2,True,False,53,0.03738795282937094,0.08672805462985421,1,-0.0001352123827658147,1.0290616541223908e-46,5.220134124512434e-13,True,False,0.00010321000002022629,1.1719999974957318e-05,0.00013373000001593027,ordinary,100,0.3,1103.0,,,
ordinary_n100_p0.3_seed1103,4V-FB,1918,4,True,False,53,0.037387950806531914,0.08672805462985421,1,-0.00013521251567283343,1.0290616541223908e-46,5.220134124512431e-13,True,False,9.131000001616485e-05,1.1690000064845663e-05,0.00012001000004602247,ordinary,100,0.3,1103.0,,,
ordinary_n100_p0.3_seed1103,4V-FB,1922,8,True,False,53,0.037387946862105385,0.08672805462985421,1,-0.0001352127748353027,1.0290616541223908e-46,5.220134124512419e-13,True,False,8.657000000766857e-05,1.1449999988144555e-05,0.00011465000000043801,ordinary,100,0.3,1103.0,,,
ordinary_n100_p0.3_seed1103,4V-FB,1930,16,True,False,53,0.03738793936263964,0.08672805462985421,1,-0.0001352132675735973,1.0290616541223908e-46,5.220134124512406e-13,True,False,8.601000001817738e-05,1.150000002780871e-05,0.0001143299999739611,ordinary,100,0.3,1103.0,,,
ordinary_n100_p0.3_seed1103,4V-FB,1946,32,True,False,53,0.03738792580396046,0.08672805462985421,1,-0.0001352141584192168,1.0290616541223908e-46,5.220134124512382e-13,True,False,9.165000005850743e-05,1.1459999996077386e-05,0.00012029000004076806,ordinary,100,0.3,1103.0,,,
ordinary_n100_p0.3_seed1103,4V-FB,1978,64,True,False,53,0.037387903619035025,0.08672805462985421,1,-0.00013521561603013765,1.0290616541223908e-46,5.220134124512351e-13,True,False,8.533000004717906e-05,1.1679999943225994e-05,0.00011428999994222977,ordinary,100,0.3,1103.0,,,
ordinary_n100_p0.3_seed1103,4V-FB,2042,128,True,False,53,0.03738787378668521,0.08672805462985421,1,-0.00013521757608536689,1.0290616541223908e-46,5.220134124512321e-13,True,False,9.109000006901624e-05,1.1700000072778494e-05,0.00011998000002222398,ordinary,100,0.3,1103.0,,,
ordinary_n100_p0.3_seed1103,4V-FB,2170,256,True,False,53,0.03738784632630746,0.08672805462985421,1,-0.00013521938028304703,1.0290616541223908e-46,5.220134124512308e-13,True,False,8.560000003399182e-05,1.1610000001383014e-05,0.00011416999996072263,ordinary,100,0.3,1103.0,,,
ordinary_n100_p0.3_seed1103,4V-FB,2426,512,True,False,53,0.0373878338800497,0.08672805462985421,1,-0.00013522019801914809,1.0290616541223908e-46,5.220134124512307e-13,True,False,9.22499999660431e-05,1.1810000046352798e-05,0.00012164999998276471,ordinary,100,0.3,1103.0,,,
ordinary_n100_p0.3_seed1103,4V-FB,2938,1024,True,False,53,0.03738783228952863,0.08672805462985421,1,-0.00013522030252133277,1.0290616541223908e-46,5.220134124512306e-13,True,False,8.89099999312748e-05,1.1930000027859933e-05,0.00011842000003525754,ordinary,100,0.3,1103.0,,,
ordinary_n100_p0.3_seed1103,4V-FB,3004,1090,False,True,53,0.0373878322804649,0.08672805462985421,1,-0.0001352203031164123,1.0290616541223908e-46,5.220134124512306e-13,True,False,8.623000007901283e-05,1.1669999935293163e-05,0.00011484999993172096,ordinary,100,0.3,1103.0,,,
ordinary_n100_p0.3_seed1104,4V-FB,1969,1,True,False,50,0.05013785498293132,0.08283539639808991,-1,-0.00016880790790274602,1.2355066705390412e-45,4.830042035850156e-13,True,False,0.0001298799999176481,1.354000005449052e-05,0.00016777999996975268,ordinary,100,0.3,1104.0,,,
ordinary_n100_p0.3_seed1104,4V-FB,1970,2,True,False,50,0.0501378543394069,0.08283539639808991,-1,-0.00016880798989760137,1.2355066705390412e-45,4.830042035850155e-13,True,False,9.757999998782907e-05,1.2150000088695379e-05,0.00012823999998090585,ordinary,100,0.3,1104.0,,,
ordinary_n100_p0.3_seed1104,4V-FB,1972,4,True,False,50,0.050137853072408964,0.08283539639808991,-1,-0.0001688081513346873,1.2355066705390412e-45,4.830042035850151e-13,True,False,8.637999997063162e-05,1.183000006221846e-05,0.00011527999993177218,ordinary,100,0.3,1104.0,,,
ordinary_n100_p0.3_seed1104,4V-FB,1976,8,True,False,50,0.050137850616687754,0.08283539639808991,-1,-0.00016880846422662188,1.2355066705390412e-45,4.830042035850143e-13,True,False,8.169000000179949e-05,1.1870000093949784e-05,0.00011063000010835822,ordinary,100,0.3,1104.0,,,
ordinary_n100_p0.3_seed1104,4V-FB,1984,16,True,False,50,0.0501378460034805,0.08283539639808991,-1,-0.0001688090519875729,1.2355066705390412e-45,4.830042035850131e-13,True,False,8.164999997006817e-05,1.1800000038419967e-05,0.00011059999997087289,ordinary,100,0.3,1104.0,,,
ordinary_n100_p0.3_seed1104,4V-FB,2000,32,True,False,50,0.05013783786000239,0.08283539639808991,-1,-0.0001688100894545741,1.2355066705390412e-45,4.83004203585011e-13,True,False,8.121999997001694e-05,1.1699999959091656e-05,0.00011009000002104585,ordinary,100,0.3,1104.0,,,
ordinary_n100_p0.3_seed1104,4V-FB,2032,64,True,False,50,0.05013782514985792,0.08283539639808991,-1,-0.00016881170848570548,1.2355066705390412e-45,4.830042035850086e-13,True,False,8.136000008107658e-05,1.1829999948531622e-05,0.00011085000005550683,ordinary,100,0.3,1104.0,,,
ordinary_n100_p0.3_seed1104,4V-FB,2096,128,True,False,50,0.050137809561052876,0.08283539639808991,-1,-0.00016881369373944466,1.2355066705390412e-45,4.830042035850067e-13,True,False,8.25700000177676e-05,1.173999999082298e-05,0.00011194000001069071,ordinary,100,0.3,1104.0,,,
ordinary_n100_p0.3_seed1104,4V-FB,2224,256,True,False,50,0.050137797513915,0.08283539639808991,-1,-0.00016881522744505162,1.2355066705390412e-45,4.830042035850062e-13,True,False,8.558000001812616e-05,1.157999997758452e-05,0.00011474999996607949,ordinary,100,0.3,1104.0,,,
ordinary_n100_p0.3_seed1104,4V-FB,2480,512,True,False,50,0.050137793541251655,0.08283539639808991,-1,-0.0001688157330086426,1.2355066705390412e-45,4.830042035850062e-13,True,False,8.313000000725879e-05,1.1990000075456919e-05,0.00011279000000286032,ordinary,100,0.3,1104.0,,,
ordinary_n100_p0.3_seed1104,4V-FB,2848,880,False,True,50,0.05013779325609828,0.08283539639808991,-1,-0.00016881576928717834,1.2355066705390412e-45,4.830042035850062e-13,True,False,8.456000000478525e-05,1.1959999937971588e-05,0.00011400000005323818,ordinary,100,0.3,1104.0,,,
ordinary_n100_p0.3_seed1105,4V-FB,1384,1,True,False,56,0.02781645389886358,0.08826643159802369,1,-0.0001083141007436339,1.4916680030664171e-46,5.331828613715812e-13,True,False,0.00014062000002468267,1.3230000035946432e-05,0.00017834000004768313,ordinary,100,0.3,1105.0,,,
ordinary_n100_p0.3_seed1105,4V-FB,1385,2,True,False,56,0.027816453907585525,0.08826643159802369,1,-0.00010831404472178008,1.4916680030664171e-46,5.33182861371581e-13,True,False,0.00010515999997551262,1.1719999974957318e-05,0.00013536999995267252,ordinary,100,0.3,1105.0,,,
ordinary_n100_p0.3_seed1105,4V-FB,1387,4,True,False,56,0.0278164539248592,0.08826643159802369,1,-0.00010831393375632103,1.4916680030664171e-46,5.331828613715805e-13,True,False,9.589000001142267e-05,1.1400000062167237e-05,0.00012483000000429456,ordinary,100,0.3,1105.0,,,
ordinary_n100_p0.3_seed1105,4V-FB,1391,8,True,False,56,0.027816453958732702,0.08826643159802369,1,-0.00010831371607178397,1.4916680030664171e-46,5.331828613715797e-13,True,False,9.326999997938401e-05,1.1520000043674372e-05,0.00012249000008068833,ordinary,100,0.3,1105.0,,,
ordinary_n100_p0.3_seed1105,4V-FB,1399,16,True,False,56,0.02781645402386944,0.08826643159802369,1,-0.00010831329719174221,1.4916680030664171e-46,5.331828613715782e-13,True,False,9.018900004775787e-05,1.1629999903561838e-05,0.00012569900002290524,ordinary,100,0.3,1105.0,,,
ordinary_n100_p0.3_seed1105,4V-FB,1415,32,True,False,56,0.02781645414432872,0.08826643159802369,1,-0.00010831252155085735,1.4916680030664171e-46,5.331828613715754e-13,True,False,9.06999999870095e-05,1.1210000025130284e-05,0.00011924000000362867,ordinary,100,0.3,1105.0,,,
ordinary_n100_p0.3_seed1105,4V-FB,1447,64,True,False,56,0.027816454350522345,0.08826643159802369,1,-0.00010831119090681796,1.4916680030664171e-46,5.331828613715714e-13,True,False,9.117000001879205e-05,1.1490000019875879e-05,0.0001194999999825086,ordinary,100,0.3,1105.0,,,
ordinary_n100_p0.3_seed1105,4V-FB,1511,128,True,False,56,0.027816454653745028,0.08826643159802369,1,-0.00010830922761417838,1.4916680030664171e-46,5.33182861371567e-13,True,False,9.137999995800783e-05,1.1410000070100068e-05,0.00012025000000903674,ordinary,100,0.3,1105.0,,,
ordinary_n100_p0.3_seed1105,4V-FB,1639,256,True,False,56,0.027816454986013837,0.08826643159802369,1,-0.00010830706805098345,1.4916680030664171e-46,5.331828613715643e-13,True,False,9.302000000843691e-05,1.1729999982890149e-05,0.00012218000006214425,ordinary,100,0.3,1105.0,,,
ordinary_n100_p0.3_seed1105,4V-FB,1895,512,True,False,56,0.027816455194759893,0.08826643159802369,1,-0.0001083057075081939,1.4916680030664171e-46,5.331828613715637e-13,True,False,9.883899997475964e-05,1.1939999922105926e-05,0.00012929900003655348,ordinary,100,0.3,1105.0,,,
ordinary_n100_p0.3_seed1105,4V-FB,2407,1024,True,False,56,0.02781645524246216,0.08826643159802369,1,-0.00010830539627715297,1.4916680030664171e-46,5.331828613715638e-13,True,False,0.00010866000002351939,1.1949999930038757e-05,0.00013927999998486484,ordinary,100,0.3,1105.0,,,
ordinary_n100_p0.3_seed1105,4V-FB,2812,1429,False,True,56,0.027816455244152404,0.08826643159802369,1,-0.00010830538525130606,1.4916680030664171e-46,5.331828613715637e-13,True,False,9.61800000141011e-05,1.1689999951158825e-05,0.00012571000002026267,ordinary,100,0.3,1105.0,,,
ordinary_n100_p0.5_seed1101,4V-FB,1542,1,True,False,51,0.04450507276618727,0.04944142818870401,1,-5.4281130242195275e-05,9.533972675049429e-32,5.277084562092827e-13,True,False,0.00013544000000820233,1.1820000054285629e-05,0.00017074000004413392,ordinary,100,0.5,1101.0,,,
ordinary_n100_p0.5_seed1101,4V-FB,1543,2,True,False,51,0.04450507267292027,0.04944142818870401,1,-5.428117337569205e-05,9.533972675049429e-32,5.277084562092823e-13,True,False,9.918000000652683e-05,1.082999995105638e-05,0.00012802999992800324,ordinary,100,0.5,1101.0,,,
ordinary_n100_p0.5_seed1101,4V-FB,1545,4,True,False,51,0.04450507248905851,0.04944142818870401,1,-5.428125837170228e-05,9.533972675049429e-32,5.277084562092819e-13,True,False,8.912999999211024e-05,1.0610000003907771e-05,0.00011639000001650857,ordinary,100,0.5,1101.0,,,
ordinary_n100_p0.5_seed1101,4V-FB,1549,8,True,False,51,0.04450507213179272,0.04944142818870401,1,-5.428142341568076e-05,9.533972675049429e-32,5.277084562092811e-13,True,False,8.75200000791665e-05,1.053000005413196e-05,0.00011491000009300478,ordinary,100,0.5,1101.0,,,
ordinary_n100_p0.5_seed1101,4V-FB,1557,16,True,False,51,0.04450507145726823,0.04944142818870401,1,-5.428173459698371e-05,9.533972675049429e-32,5.277084562092797e-13,True,False,8.385000000998843e-05,1.0549999956310785e-05,0.00011051000001316424,ordinary,100,0.5,1101.0,,,
ordinary_n100_p0.5_seed1101,4V-FB,1573,32,True,False,51,0.044505070254681964,0.04944142818870401,1,-5.428228791259926e-05,9.533972675049429e-32,5.277084562092776e-13,True,False,8.494999997310515e-05,1.0400000064691994e-05,0.0001117299999577881,ordinary,100,0.5,1101.0,,,
ordinary_n100_p0.5_seed1101,4V-FB,1605,64,True,False,51,0.04450506834096381,0.04944142818870401,1,-5.428316397892985e-05,9.533972675049429e-32,5.277084562092749e-13,True,False,9.233000002950575e-05,1.0550000069997623e-05,0.0001194699999587101,ordinary,100,0.5,1101.0,,,
ordinary_n100_p0.5_seed1101,4V-FB,1669,128,True,False,51,0.04450506590530602,0.04944142818870401,1,-5.428426886400217e-05,9.533972675049429e-32,5.277084562092729e-13,True,False,8.465999997042672e-05,1.0289999977430853e-05,0.00011160999997628096,ordinary,100,0.5,1101.0,,,
ordinary_n100_p0.5_seed1101,4V-FB,1797,256,True,False,51,0.04450506389098752,0.04944142818870401,1,-5.428516909233849e-05,9.533972675049429e-32,5.277084562092722e-13,True,False,8.596999998644606e-05,1.0459999998602143e-05,0.00011300000005576294,ordinary,100,0.5,1101.0,,,
ordinary_n100_p0.5_seed1101,4V-FB,2053,512,True,False,51,0.04450506314463899,0.04944142818870401,1,-5.4285495788342075e-05,9.533972675049429e-32,5.277084562092721e-13,True,False,8.905000004233443e-05,1.0800000040944724e-05,0.00011727999992672267,ordinary,100,0.5,1101.0,,,
ordinary_n100_p0.5_seed1101,4V-FB,2466,925,False,True,51,0.04450506307932585,0.04944142818870401,1,-5.428552371977702e-05,9.533972675049429e-32,5.277084562092721e-13,True,False,8.896999997887178e-05,1.0620000011840602e-05,0.00011681000000862696,ordinary,100,0.5,1101.0,,,
ordinary_n100_p0.5_seed1102,4V-FB,3190,1,True,False,49,0.06931567203073233,0.04942313415792066,-1,-8.45726487348486e-05,7.936733867178842e-31,4.621859175909115e-13,True,False,0.00013065000007372873,1.2259999948582845e-05,0.00016617999995105492,ordinary,100,0.5,1102.0,,,
ordinary_n100_p0.5_seed1102,4V-FB,3191,2,True,False,49,0.06931567212350265,0.04942313415792066,-1,-8.457257517946459e-05,7.936733867178842e-31,4.621859175909114e-13,True,False,9.554999996908009e-05,1.0879999990720535e-05,0.0001242800000227362,ordinary,100,0.5,1102.0,,,
ordinary_n100_p0.5_seed1102,4V-FB,3193,4,True,False,49,0.06931567230482208,0.04942313415792066,-1,-8.457243142867554e-05,7.936733867178842e-31,4.62185917590911e-13,True,False,9.534000002986431e-05,1.0670000051504758e-05,0.00012294000009660522,ordinary,100,0.5,1102.0,,,
ordinary_n100_p0.5_seed1102,4V-FB,3197,8,True,False,49,0.06931567265116437,0.04942313415792066,-1,-8.457215686785702e-05,7.936733867178842e-31,4.621859175909102e-13,True,False,8.129000002554676e-05,1.0480000014467805e-05,0.00010809000002609537,ordinary,100,0.5,1102.0,,,
ordinary_n100_p0.5_seed1102,4V-FB,3205,16,True,False,49,0.06931567328313712,0.04942313415792066,-1,-8.45716559521037e-05,7.936733867178842e-31,4.621859175909091e-13,True,False,8.061000005454844e-05,1.0410000072624825e-05,0.00010727999995197024,ordinary,100,0.5,1102.0,,,
ordinary_n100_p0.5_seed1102,4V-FB,3221,32,True,False,49,0.06931567433619171,0.04942313415792066,-1,-8.45708215120311e-05,7.936733867178842e-31,4.621859175909073e-13,True,False,7.940000000417058e-05,1.0340000017095008e-05,0.00010579000002053363,ordinary,100,0.5,1102.0,,,
ordinary_n100_p0.5_seed1102,4V-FB,3253,64,True,False,49,0.06931567580348794,0.04942313415792066,-1,-8.456965935099703e-05,7.936733867178842e-31,4.621859175909057e-13,True,False,8.02499999963402e-05,1.0570000085863285e-05,0.00010739000003923138,ordinary,100,0.5,1102.0,,,
ordinary_n100_p0.5_seed1102,4V-FB,3317,128,True,False,49,0.0693156772488023,0.04942313415792066,-1,-8.456851528393372e-05,7.936733867178842e-31,4.621859175909049e-13,True,False,8.04999999672873e-05,1.0680000059437589e-05,0.00010752000002867135,ordinary,100,0.5,1102.0,,,
ordinary_n100_p0.5_seed1102,4V-FB,3445,256,True,False,49,0.06931567799037858,0.04942313415792066,-1,-8.456792861633033e-05,7.936733867178842e-31,4.621859175909046e-13,True,False,8.692999995218997e-05,1.0780000025079062e-05,0.00011472000005596783,ordinary,100,0.5,1102.0,,,
ordinary_n100_p0.5_seed1102,4V-FB,3701,512,True,False,49,0.06931567810821995,0.04942313415792066,-1,-8.456783542420965e-05,7.936733867178842e-31,4.621859175909046e-13,True,False,8.491999994930666e-05,1.066999993781792e-05,0.00011275000008481584,ordinary,100,0.5,1102.0,,,
ordinary_n100_p0.5_seed1102,4V-FB,3788,599,False,True,49,0.0693156781099433,0.04942313415792066,-1,-8.456783406174395e-05,7.936733867178842e-31,4.621859175909046e-13,True,False,8.11600000361068e-05,1.0660000043571927e-05,0.00010866000002351939,ordinary,100,0.5,1102.0,,,
ordinary_n100_p0.5_seed1103,4V-FB,1729,1,True,False,54,0.0371892996077659,0.05002213168593275,-1,-4.6481791172503506e-05,9.712542601066142e-32,5.110292884332197e-13,True,False,0.00018138999996608618,1.2269999956515676e-05,0.00021876000005249807,ordinary,100,0.5,1103.0,,,
ordinary_n100_p0.5_seed1103,4V-FB,1730,2,True,False,54,0.03718929956659105,0.05002213168593275,-1,-4.64818321486149e-05,9.712542601066142e-32,5.110292884332195e-13,True,False,0.00010569000005489215,1.0910000014519028e-05,0.00013467999997374136,ordinary,100,0.5,1103.0,,,
ordinary_n100_p0.5_seed1103,4V-FB,1732,4,True,False,54,0.037189299485270416,0.05002213168593275,-1,-4.6481913083873394e-05,9.712542601066142e-32,5.110292884332191e-13,True,False,9.55199999452816e-05,1.0449999990669312e-05,0.00012271000002783694,ordinary,100,0.5,1103.0,,,
ordinary_n100_p0.5_seed1103,4V-FB,1736,8,True,False,54,0.03718929932666169,0.05002213168593275,-1,-4.648207093804757e-05,9.712542601066142e-32,5.110292884332183e-13,True,False,8.881999997356615e-05,1.0370000040893501e-05,0.00011546000007456314,ordinary,100,0.5,1103.0,,,
ordinary_n100_p0.5_seed1103,4V-FB,1744,16,True,False,54,0.037189299024957906,0.05002213168593275,-1,-4.6482371206302275e-05,9.712542601066142e-32,5.110292884332169e-13,True,False,8.789000003162073e-05,1.0550000069997623e-05,0.00011509000000842207,ordinary,100,0.5,1103.0,,,
ordinary_n100_p0.5_seed1103,4V-FB,1760,32,True,False,54,0.037189298478975355,0.05002213168593275,-1,-4.648291459208309e-05,9.712542601066142e-32,5.110292884332145e-13,True,False,8.822999996027647e-05,1.0610000003907771e-05,0.00011512999992646655,ordinary,100,0.5,1103.0,,,
ordinary_n100_p0.5_seed1103,4V-FB,1792,64,True,False,54,0.037189297583952646,0.05002213168593275,-1,-4.648380534977292e-05,9.712542601066142e-32,5.110292884332113e-13,True,False,8.891999993920763e-05,1.058999998804211e-05,0.00011627999992924742,ordinary,100,0.5,1103.0,,,
ordinary_n100_p0.5_seed1103,4V-FB,1856,128,True,False,54,0.03718929637599029,0.05002213168593275,-1,-4.64850075481138e-05,9.712542601066142e-32,5.110292884332083e-13,True,False,8.990000003450405e-05,1.07600000092134e-05,0.00011740999991616263,ordinary,100,0.5,1103.0,,,
ordinary_n100_p0.5_seed1103,4V-FB,1984,256,True,False,54,0.03718929525626932,0.05002213168593275,-1,-4.6486121912714395e-05,9.712542601066142e-32,5.110292884332069e-13,True,False,9.126999998443353e-05,1.0470000006534974e-05,0.0001188600000432416,ordinary,100,0.5,1103.0,,,
ordinary_n100_p0.5_seed1103,4V-FB,2240,512,True,False,54,0.037189294742219034,0.05002213168593275,-1,-4.648663350081961e-05,9.712542601066142e-32,5.110292884332066e-13,True,False,9.211899998717854e-05,1.085000008060888e-05,0.00012036900000111928,ordinary,100,0.5,1103.0,,,
ordinary_n100_p0.5_seed1103,4V-FB,2752,1024,True,False,54,0.037189294675030585,0.05002213168593275,-1,-4.6486700366443756e-05,9.712542601066142e-32,5.110292884332067e-13,True,False,9.314999999787688e-05,1.0459999998602143e-05,0.00012071000003288646,ordinary,100,0.5,1103.0,,,
ordinary_n100_p0.5_seed1103,4V-FB,2828,1100,False,True,54,0.03718929467459073,0.05002213168593275,-1,-4.648670080253936e-05,9.712542601066142e-32,5.110292884332067e-13,True,False,8.917000002384157e-05,1.0529999940445123e-05,0.00011600000004818867,ordinary,100,0.5,1103.0,,,
ordinary_n100_p0.5_seed1104,4V-FB,3252,1,True,False,59,0.018516058087324608,0.04748532247976192,1,-2.083754740134225e-05,3.691026524785028e-31,4.97276664494778e-13,True,False,0.00015243999996528146,1.2260000062269683e-05,0.00018791000002238434,ordinary,100,0.5,1104.0,,,
ordinary_n100_p0.5_seed1104,4V-FB,3253,2,True,False,59,0.018516058050473988,0.04748532247976192,1,-2.0837565472220376e-05,3.691026524785028e-31,4.972766644947779e-13,True,False,0.00011134999999740103,1.1009999980160501e-05,0.00014057000009870535,ordinary,100,0.5,1104.0,,,
ordinary_n100_p0.5_seed1104,4V-FB,3255,4,True,False,59,0.01851605797719571,0.04748532247976192,1,-2.0837601404366524e-05,3.691026524785028e-31,4.972766644947775e-13,True,False,0.00010309000003871915,1.052000004619913e-05,0.00013076999994154903,ordinary,100,0.5,1104.0,,,
ordinary_n100_p0.5_seed1104,4V-FB,3259,8,True,False,59,0.0185160578323214,0.04748532247976192,1,-2.083767244798196e-05,3.691026524785028e-31,4.972766644947767e-13,True,False,9.785999998257466e-05,1.019000001178938e-05,0.00012462999995932478,ordinary,100,0.5,1104.0,,,
ordinary_n100_p0.5_seed1104,4V-FB,3267,16,True,False,59,0.018516057549186088,0.04748532247976192,1,-2.0837811287144348e-05,3.691026524785028e-31,4.972766644947752e-13,True,False,9.579999994002719e-05,1.0379999935139494e-05,0.0001225600000225313,ordinary,100,0.5,1104.0,,,
ordinary_n100_p0.5_seed1104,4V-FB,3283,32,True,False,59,0.018516057008434485,0.04748532247976192,1,-2.083807645814062e-05,3.691026524785028e-31,4.972766644947725e-13,True,False,9.70600000300692e-05,1.0379999935139494e-05,0.00012358000003587222,ordinary,100,0.5,1104.0,,,
ordinary_n100_p0.5_seed1104,4V-FB,3315,64,True,False,59,0.01851605602196959,0.04748532247976192,1,-2.083856019385877e-05,3.691026524785028e-31,4.97276664494768e-13,True,False,9.907999992719851e-05,1.042999997480365e-05,0.00012656000001243228,ordinary,100,0.5,1104.0,,,
ordinary_n100_p0.5_seed1104,4V-FB,3379,128,True,False,59,0.01851605437900017,0.04748532247976192,1,-2.0839365877378668e-05,3.691026524785028e-31,4.972766644947614e-13,True,False,9.835000003022287e-05,1.0340000017095008e-05,0.00012545000004138274,ordinary,100,0.5,1104.0,,,
ordinary_n100_p0.5_seed1104,4V-FB,3507,256,True,False,59,0.018516052091610724,0.04748532247976192,1,-2.084048759076751e-05,3.691026524785028e-31,4.972766644947552e-13,True,False,9.771999998520187e-05,1.0410000072624825e-05,0.0001249800000096002,ordinary,100,0.5,1104.0,,,
ordinary_n100_p0.5_seed1104,4V-FB,3763,512,True,False,59,0.01851604984140559,0.04748532247976192,1,-2.0841591102715995e-05,3.691026524785028e-31,4.972766644947521e-13,True,False,9.996000005685346e-05,1.0340000017095008e-05,0.00012757999991208635,ordinary,100,0.5,1104.0,,,
ordinary_n100_p0.5_seed1104,4V-FB,4275,1024,True,False,59,0.01851604868896601,0.04748532247976192,1,-2.084215627817798e-05,3.691026524785028e-31,4.972766644947515e-13,True,False,0.00010238999993816833,1.0349999911341001e-05,0.0001299499999731779,ordinary,100,0.5,1104.0,,,
ordinary_n100_p0.5_seed1104,4V-FB,5299,2048,True,False,59,0.01851604850630275,0.04748532247976192,1,-2.0842245859853392e-05,3.691026524785028e-31,4.972766644947516e-13,True,False,0.00010468000004948408,1.042999997480365e-05,0.00013249000005544076,ordinary,100,0.5,1104.0,,,
ordinary_n100_p0.5_seed1104,4V-FB,5643,2392,False,True,59,0.018516048503654563,0.04748532247976192,1,-2.084224715925842e-05,3.691026524785028e-31,4.972766644947515e-13,True,False,9.967000005417503e-05,1.020000001972221e-05,0.00012669000000187225,ordinary,100,0.5,1104.0,,,
ordinary_n100_p0.5_seed1105,4V-FB,2096,1,True,False,56,0.042622809253693175,0.051028909594245254,-1,-5.536994530697115e-05,1.2464206911367776e-31,5.205946146539229e-13,True,False,0.00014265999993767764,1.2129999959142879e-05,0.0001784700000371231,ordinary,100,0.5,1105.0,,,
ordinary_n100_p0.5_seed1105,4V-FB,2097,2,True,False,56,0.042622809137143405,0.051028909594245254,-1,-5.5369994355736196e-05,1.2464206911367776e-31,5.205946146539227e-13,True,False,0.00011913999992430035,1.1110000059488812e-05,0.00014822999992247787,ordinary,100,0.5,1105.0,,,
ordinary_n100_p0.5_seed1105,4V-FB,2099,4,True,False,56,0.04262280890747845,0.051028909594245254,-1,-5.537009101175272e-05,1.2464206911367776e-31,5.205946146539222e-13,True,False,9.607000015421363e-05,1.0160000101677724e-05,0.0001229300000886724,ordinary,100,0.5,1105.0,,,
ordinary_n100_p0.5_seed1105,4V-FB,2103,8,True,False,56,0.04262280846157372,0.051028909594245254,-1,-5.537027867319466e-05,1.2464206911367776e-31,5.205946146539214e-13,True,False,9.270000009564683e-05,1.0230000043520704e-05,0.00011946000017815095,ordinary,100,0.5,1105.0,,,
ordinary_n100_p0.5_seed1105,4V-FB,2111,16,True,False,56,0.042622807621053665,0.051028909594245254,-1,-5.537063240179663e-05,1.2464206911367776e-31,5.205946146539201e-13,True,False,9.096999997382227e-05,1.0420000080557656e-05,0.00011775000007219205,ordinary,100,0.5,1105.0,,,
ordinary_n100_p0.5_seed1105,4V-FB,2127,32,True,False,56,0.042622806127224036,0.051028909594245254,-1,-5.5371261063363875e-05,1.2464206911367776e-31,5.205946146539179e-13,True,False,9.175899981528346e-05,1.0359999805586995e-05,0.00011859899996125023,ordinary,100,0.5,1105.0,,,
ordinary_n100_p0.5_seed1105,4V-FB,2159,64,True,False,56,0.042622803764261794,0.051028909594245254,-1,-5.537225544749447e-05,1.2464206911367776e-31,5.205946146539151e-13,True,False,9.312000020145206e-05,1.0500000144020305e-05,0.00012020000008305942,ordinary,100,0.5,1105.0,,,
ordinary_n100_p0.5_seed1105,4V-FB,2223,128,True,False,56,0.04262280078955763,0.051028909594245254,-1,-5.537350717510492e-05,1.2464206911367776e-31,5.205946146539125e-13,True,False,9.374000001116656e-05,1.0480000128154643e-05,0.0001209399999879679,ordinary,100,0.5,1105.0,,,
ordinary_n100_p0.5_seed1105,4V-FB,2351,256,True,False,56,0.04262279837422246,0.051028909594245254,-1,-5.5374523391549246e-05,1.2464206911367776e-31,5.205946146539118e-13,True,False,9.829000009631272e-05,1.0570000085863285e-05,0.0001257999999779713,ordinary,100,0.5,1105.0,,,
ordinary_n100_p0.5_seed1105,4V-FB,2607,512,True,False,56,0.04262279750315927,0.051028909594245254,-1,-5.5374889809556294e-05,1.2464206911367776e-31,5.205946146539118e-13,True,False,9.47700000324403e-05,1.066999993781792e-05,0.00012224000010974123,ordinary,100,0.5,1105.0,,,
ordinary_n100_p0.5_seed1105,4V-FB,3025,930,False,True,56,0.042622797429433035,0.051028909594245254,-1,-5.537492081764128e-05,1.2464206911367776e-31,5.205946146539118e-13,True,False,9.596000018063933e-05,1.059999999597494e-05,0.0001235899999301182,ordinary,100,0.5,1105.0,,,
ordinary_n100_p0.8_seed1101,4V-FB,3603,1,True,False,63,0.013303737379660506,0.01086418332718184,1,-7.841891980220339e-07,8.657877715221515e-26,4.960862665602837e-13,True,False,0.0001683599998614227,1.3699999954042141e-05,0.00020709999989776406,ordinary,100,0.8,1101.0,,,
