run_key,problem,method,status,m,n,p,lambda,initial_objective,iterations,final_objective,final_residual,support_size,raw_nonzero_count,classification_support_threshold,thresholded_tail_norm,lambda_min,relative_lambda_min,numerical_locmin,runtime_total,runtime_algorithm,diagnostic_time,verification_calls,scheduled_verifications,forced_final_verifications,accepted_corrections,eligible_iterations,mean_verify_support,max_verify_support,eig_time,probe_time,verification_time,verification_time_fraction,gamma,kappa0,sigma,eta_lower_bound,log10_theoretical_correction_bound,regime,geometry,perturbation,seed,initial_distance_to_saddle,distance_to_saddle,escaped_radius_0p1,F_saddle,objective_change_from_saddle
perturbed_quartic_n20_p0.3_eps1e-04_seed2104,exact_quartic_n20_p0.3,4V-FB,converged,20,20,0.3,0.1,2.0299003335165975,39,1.973724570930954,2.830234058810794e-12,19,19,0.3092532037787764,0.0,0.15418504719435572,0.5506608828369848,True,0.0035600689998318558,0.0034268990000327904,0.0001331699997990654,6,5,1,1,16,19.166666666666668,20.0,0.00019163000001753971,5.55999999960477e-05,0.00034286999994037615,0.09630993105936152,3.1561461794019934,3.6094160218572083e-19,7.519616712202517e-21,0.3092532037787764,22.470022180518782,perturbed_saddle,quartic,0.0001,2104,9.999999999998877e-05,1.37153218249406,True,2.0299003322259135,-0.05617576129495938
perturbed_quartic_n20_p0.3_eps1e-04_seed2105,exact_quartic_n20_p0.3,FB,converged,20,20,0.3,0.1,2.0299003335779866,7,2.0299003322259135,3.7302129237794715e-14,20,20,0.3092532037787764,0.0,-9.417702728775623e-12,-3.363465260276989e-11,False,0.0006855000001451117,0.0005647500001941808,0.00012074999995093094,0,0,0,0,0,,,0.0,0.0,0.0,0.0,3.1561461794019934,,,,,perturbed_saddle,quartic,0.0001,2105,9.99999999999731e-05,1.850221682944967e-05,False,2.0299003322259135,0.0
perturbed_quartic_n20_p0.3_eps1e-04_seed2105,exact_quartic_n20_p0.3,DIRL1,converged,20,20,0.3,0.1,2.0299003335779866,1368,2.029900332225914,2.323516316619449e-15,20,20,0.3092532037787764,0.0,-9.182557492160015e-12,-3.2794848186285763e-11,False,0.04466664400024456,0.017557677000922922,0.027108966999321638,0,0,0,0,0,,,0.0,0.0,0.0,0.0,3.1561461794019934,,,,,perturbed_saddle,quartic,0.0001,2105,9.99999999999731e-05,1.8269529501539556e-05,False,2.0299003322259135,4.440892098500626e-16
perturbed_quartic_n20_p0.3_eps1e-04_seed2105,exact_quartic_n20_p0.3,DIRL2,converged,20,20,0.3,0.1,2.0299003335779866,263,2.0299003322259135,1.39602565407759e-15,20,20,0.3092532037787764,0.0,-9.41753619532193e-12,-3.363405784043546e-11,False,0.015403947000095286,0.0038357480004833633,0.011568198999611923,0,0,0,0,0,,,0.0,0.0,0.0,0.0,3.1561461794019934,,,,,perturbed_saddle,quartic,0.0001,2105,9.99999999999731e-05,1.8501757587140087e-05,False,2.0299003322259135,0.0
perturbed_quartic_n20_p0.3_eps1e-04_seed2105,exact_quartic_n20_p0.3,4V-FB,converged,20,20,0.3,0.1,2.0299003335779866,39,1.973724570930954,2.8303044118908807e-12,19,19,0.3092532037787764,0.0,0.15418504719435572,0.5506608828369848,True,0.0035893099998247635,0.003441759999986971,0.0001475499998377927,6,5,1,1,16,19.166666666666668,20.0,0.00019276000011814176,5.656000030285213e-05,0.0003467400001682108,0.09660352552026415,3.1561461794019934,3.6094160205109674e-19,7.519616709397848e-21,0.3092532037787764,22.470022180693896,perturbed_saddle,quartic,0.0001,2105,9.99999999999731e-05,1.3715321824940598,True,2.0299003322259135,-0.05617576129495938
perturbed_quartic_n20_p0.3_eps1e-05_seed2101,exact_quartic_n20_p0.3,FB,converged,20,20,0.3,0.1,2.0299003322377,6,2.029900332225914,6.486214418489518e-14,20,20,0.3092532037787764,0.0,-4.35457225833602e-13,-1.5552043779771258e-12,False,0.0006108690001838113,0.0004910390000532061,0.00011983000013060519,0,0,0,0,0,,,0.0,0.0,0.0,0.0,3.1561461794019934,,,,,perturbed_saddle,quartic,1e-05,2101,9.999999999984248e-06,3.976353690573388e-06,False,2.0299003322259135,4.440892098500626e-16
perturbed_quartic_n20_p0.3_eps1e-05_seed2101,exact_quartic_n20_p0.3,DIRL1,converged,20,20,0.3,0.1,2.0299003322377,1368,2.029900332225914,2.316849876310766e-15,20,20,0.3092532037787764,0.0,-4.2407743983119417e-13,-1.5145622851114076e-12,False,0.04492612399985774,0.017284868002207077,0.02764125599765066,0,0,0,0,0,,,0.0,0.0,0.0,0.0,3.1561461794019934,,,,,perturbed_saddle,quartic,1e-05,2101,9.999999999984248e-06,3.92634974416581e-06,False,2.0299003322259135,4.440892098500626e-16
perturbed_quartic_n20_p0.3_eps1e-05_seed2101,exact_quartic_n20_p0.3,DIRL2,converged,20,20,0.3,0.1,2.0299003322377,263,2.029900332225914,1.3884711067798838e-15,20,20,0.3092532037787764,0.0,-4.349576254725207e-13,-1.553420090973288e-12,False,0.015595386999848415,0.0038490590009132575,0.011746327998935158,0,0,0,0,0,,,0.0,0.0,0.0,0.0,3.1561461794019934,,,,,perturbed_saddle,quartic,1e-05,2101,9.999999999984248e-06,3.976263106679628e-06,False,2.0299003322259135,4.440892098500626e-16
perturbed_quartic_n20_p0.3_eps1e-05_seed2101,exact_quartic_n20_p0.3,4V-FB,converged,20,20,0.3,0.1,2.0299003322377,39,1.973724570930954,2.8303747649709675e-12,19,19,0.3092532037787764,0.0,0.15418504719435572,0.5506608828369848,True,0.0036089099999117025,0.0034730699999272474,0.00013583999998445506,6,5,1,1,16,19.166666666666668,20.0,0.00019944000018767838,5.633000000671018e-05,0.0003527300000314426,0.09773865240199194,3.1561461794019934,3.6094160499029276e-19,7.5196167706311e-21,0.3092532037787764,22.47002217687063,perturbed_saddle,quartic,1e-05,2101,9.999999999984248e-06,1.3715321824940598,True,2.0299003322259135,-0.05617576129495938
perturbed_quartic_n20_p0.3_eps1e-05_seed2102,exact_quartic_n20_p0.3,FB,converged,20,20,0.3,0.1,2.0299003322398943,6,2.0299003322259135,7.070520425200364e-14,20,20,0.3092532037787764,0.0,-4.385380947269368e-15,-1.5662074811676064e-14,False,0.0006096300000990595,0.0004786500001046079,0.00013097999999445165,0,0,0,0,0,,,0.0,0.0,0.0,0.0,3.1561461794019934,,,,,perturbed_saddle,quartic,1e-05,2102,1.0000000000001451e-05,3.6780397733395933e-07,False,2.0299003322259135,0.0
perturbed_quartic_n20_p0.3_eps1e-05_seed2102,exact_quartic_n20_p0.3,DIRL1,converged,20,20,0.3,0.1,2.0299003322398943,1368,2.0299003322259135,2.3306946551985862e-15,20,20,0.3092532037787764,0.0,-3.566591466608315e-15,-1.2737826666458268e-14,False,0.04470905299990591,0.017425355999648673,0.027283697000257234,0,0,0,0,0,,,0.0,0.0,0.0,0.0,3.1561461794019934,,,,,perturbed_saddle,quartic,1e-05,2102,1.0000000000001451e-05,3.6317873349623707e-07,False,2.0299003322259135,0.0
perturbed_quartic_n20_p0.3_eps1e-05_seed2102,exact_quartic_n20_p0.3,DIRL2,converged,20,20,0.3,0.1,2.0299003322398943,263,2.0299003322259135,1.3817710301714956e-15,20,20,0.3092532037787764,0.0,-3.7192471324942744e-15,-1.3283025473193835e-14,False,0.01546171800009688,0.0038419599998178455,0.011619758000279035,0,0,0,0,0,,,0.0,0.0,0.0,0.0,3.1561461794019934,,,,,perturbed_saddle,quartic,1e-05,2102,1.0000000000001451e-05,3.677956236569568e-07,False,2.0299003322259135,0.0
perturbed_quartic_n20_p0.3_eps1e-05_seed2102,exact_quartic_n20_p0.3,4V-FB,converged,20,20,0.3,0.1,2.0299003322398943,39,1.973724570930954,2.8303747649709675e-12,19,19,0.3092532037787764,0.0,0.15418504719435572,0.5506608828369848,True,0.003595929000084652,0.0034623090000422962,0.00013362000004235597,6,5,1,1,16,19.166666666666668,20.0,0.0001966799998172064,5.635000002257584e-05,0.0003517800003010052,0.09782729311193962,3.1561461794019934,3.609416049854812e-19,7.519616770530858e-21,0.3092532037787764,22.47002217687688,perturbed_saddle,quartic,1e-05,2102,1.0000000000001451e-05,1.3715321824940596,True,2.0299003322259135,-0.05617576129495938
perturbed_quartic_n20_p0.3_eps1e-05_seed2103,exact_quartic_n20_p0.3,FB,converged,20,20,0.3,0.1,2.0299003322396074,6,2.0299003322259135,7.001351935149856e-14,20,20,0.3092532037787764,0.0,-6.075695502261169e-14,-2.169891250807531e-13,False,0.0006100699999933568,0.0004893600000741571,0.00012070999991919962,0,0,0,0,0,,,0.0,0.0,0.0,0.0,3.1561461794019934,,,,,perturbed_saddle,quartic,1e-05,2103,1.0000000000030841e-05,1.4791784975837823e-06,False,2.0299003322259135,0.0
perturbed_quartic_n20_p0.3_eps1e-05_seed2103,exact_quartic_n20_p0.3,DIRL1,converged,20,20,0.3,0.1,2.0299003322396074,1368,2.0299003322259135,2.3444576776263852e-15,20,20,0.3092532037787764,0.0,-5.866140906363171e-14,-2.0950503237011323e-13,False,0.044960642999967604,0.017460777001133465,0.02749986599883414,0,0,0,0,0,,,0.0,0.0,0.0,0.0,3.1561461794019934,,,,,perturbed_saddle,quartic,1e-05,2103,1.0000000000030841e-05,1.460577378517473e-06,False,2.0299003322259135,0.0
perturbed_quartic_n20_p0.3_eps1e-05_seed2103,exact_quartic_n20_p0.3,DIRL2,converged,20,20,0.3,0.1,2.0299003322396074,263,2.0299003322259135,1.366915265782852e-15,20,20,0.3092532037787764,0.0,-6.017408793468348e-14,-2.1490745690958386e-13,False,0.015407798000069306,0.0038549800003693235,0.011552817999699982,0,0,0,0,0,,,0.0,0.0,0.0,0.0,3.1561461794019934,,,,,perturbed_saddle,quartic,1e-05,2103,1.0000000000030841e-05,1.47914485521265e-06,False,2.0299003322259135,0.0
perturbed_quartic_n20_p0.3_eps1e-05_seed2103,exact_quartic_n20_p0.3,4V-FB,converged,20,20,0.3,0.1,2.0299003322396074,39,1.973724570930954,2.8303747649709675e-12,19,19,0.3092532037787764,0.0,0.15418504719435572,0.5506608828369848,True,0.0036036290002812166,0.0034648990001642233,0.00013873000011699332,6,5,1,1,16,19.166666666666668,20.0,0.00020041999982822745,5.723999970541627e-05,0.0003553200001533696,0.09860060514710074,3.1561461794019934,3.609416049861106e-19,7.519616770543971e-21,0.3092532037787764,22.470022176876064,perturbed_saddle,quartic,1e-05,2103,1.0000000000030841e-05,1.3715321824940596,True,2.0299003322259135,-0.05617576129495938
perturbed_quartic_n20_p0.3_eps1e-05_seed2104,exact_quartic_n20_p0.3,FB,converged,20,20,0.3,0.1,2.02990033223882,6,2.029900332225913,6.788634785803436e-14,20,20,0.3092532037787764,0.0,-2.152167333235866e-13,-7.686311904413733e-13,False,0.0006115300000146817,0.00047741999992467754,0.00013411000009000418,0,0,0,0,0,,,0.0,0.0,0.0,0.0,3.1561461794019934,,,,,perturbed_saddle,quartic,1e-05,2104,1.0000000000060132e-05,2.7943226085403053e-06,False,2.0299003322259135,-4.440892098500626e-16
perturbed_quartic_n20_p0.3_eps1e-05_seed2104,exact_quartic_n20_p0.3,DIRL1,converged,20,20,0.3,0.1,2.02990033223882,1368,2.0299003322259135,2.305070114922007e-15,20,20,0.3092532037787764,0.0,-2.0938806244430452e-13,-7.47814508729659e-13,False,0.044336363999946116,0.017330477002815314,0.0270058869971308,0,0,0,0,0,,,0.0,0.0,0.0,0.0,3.1561461794019934,,,,,perturbed_saddle,quartic,1e-05,2104,1.0000000000060132e-05,2.7591830728594274e-06,False,2.0299003322259135,0.0
perturbed_quartic_n20_p0.3_eps1e-05_seed2104,exact_quartic_n20_p0.3,DIRL2,converged,20,20,0.3,0.1,2.02990033223882,263,2.0299003322259135,1.366915265782852e-15,20,20,0.3092532037787764,0.0,-2.1480039968935216e-13,-7.67144284604829e-13,False,0.015316767000058462,0.003797848999283815,0.011518918000774647,0,0,0,0,0,,,0.0,0.0,0.0,0.0,3.1561461794019934,,,,,perturbed_saddle,quartic,1e-05,2104,1.0000000000060132e-05,2.7942588986630843e-06,False,2.0299003322259135,0.0
perturbed_quartic_n20_p0.3_eps1e-05_seed2104,exact_quartic_n20_p0.3,4V-FB,converged,20,20,0.3,0.1,2.02990033223882,39,1.973724570930954,2.8303747649709675e-12,19,19,0.3092532037787764,0.0,0.15418504719435572,0.5506608828369848,True,0.0035672299998168455,0.0034316799999487557,0.0001355499998680898,6,5,1,1,16,19.166666666666668,20.0,0.00019501000019772619,5.5709999969622004e-05,0.0003472299997611117,0.09733883146837735,3.1561461794019934,3.6094160498783705e-19,7.519616770579939e-21,0.3092532037787764,22.47002217687382,perturbed_saddle,quartic,1e-05,2104,1.0000000000060132e-05,1.3715321824940598,True,2.0299003322259135,-0.05617576129495938
perturbed_quartic_n20_p0.3_eps1e-05_seed2105,exact_quartic_n20_p0.3,FB,converged,20,20,0.3,0.1,2.0299003322394342,6,2.029900332225913,6.946895544122261e-14,20,20,0.3092532037787764,0.0,-9.361955655151633e-14,-3.3435555911255465e-13,False,0.0005942089999280142,0.00047468899992964,0.00011951999999837426,0,0,0,0,0,,,0.0,0.0,0.0,0.0,3.1561461794019934,,,,,perturbed_saddle,quartic,1e-05,2105,9.999999999974734e-06,1.8502217612448547e-06,False,2.0299003322259135,-4.440892098500626e-16
perturbed_quartic_n20_p0.3_eps1e-05_seed2105,exact_quartic_n20_p0.3,DIRL1,converged,20,20,0.3,0.1,2.0299003322394342,1368,2.0299003322259135,2.3245811729157808e-15,20,20,0.3092532037787764,0.0,-9.178768856088482e-14,-3.2781317343173145e-13,False,0.04423276399984388,0.017254538998940916,0.026978225000902967,0,0,0,0,0,,,0.0,0.0,0.0,0.0,3.1561461794019934,,,,,perturbed_saddle,quartic,1e-05,2105,9.999999999974734e-06,1.826954353062356e-06,False,2.0299003322259135,0.0
perturbed_quartic_n20_p0.3_eps1e-05_seed2105,exact_quartic_n20_p0.3,DIRL2,converged,20,20,0.3,0.1,2.0299003322394342,263,2.029900332225914,1.3942517961132658e-15,20,20,0.3092532037787764,0.0,-9.414691248821327e-14,-3.3623897317219025e-13,False,0.015349078000099325,0.003816328999846519,0.011532749000252807,0,0,0,0,0,,,0.0,0.0,0.0,0.0,3.1561461794019934,,,,,perturbed_saddle,quartic,1e-05,2105,9.999999999974734e-06,1.8501789901991655e-06,False,2.0299003322259135,4.440892098500626e-16
perturbed_quartic_n20_p0.3_eps1e-05_seed2105,exact_quartic_n20_p0.3,4V-FB,converged,20,20,0.3,0.1,2.0299003322394342,39,1.973724570930954,2.8303747649709675e-12,19,19,0.3092532037787764,0.0,0.15418504719435572,0.5506608828369848,True,0.003563019000011991,0.0034298890000172833,0.00013312999999470776,6,5,1,1,16,19.166666666666668,20.0,0.00018879000003835245,5.64499996471568e-05,0.00034114000004592526,0.09574464802033814,3.1561461794019934,3.6094160498649006e-19,7.519616770551876e-21,0.3092532037787764,22.470022176875574,perturbed_saddle,quartic,1e-05,2105,9.999999999974734e-06,1.3715321824940596,True,2.0299003322259135,-0.05617576129495938
perturbed_quartic_n20_p0.5_eps1e-02_seed2101,exact_quartic_n20_p0.5,FB,max_iter,20,20,0.5,0.1,2.111119531502716,10000,2.1111111111104957,6.874067716745443e-10,20,20,0.2814042998265344,0.0,-4.6055107303516474e-07,-2.302755365175824e-06,False,0.9338940629997978,0.9337413329999436,0.00015272999985427305,0,0,0,0,0,,,0.0,0.0,0.0,0.0,4.222222222222222,,,,,perturbed_saddle,quartic,0.01,2101,0.009999999999999938,0.004005088025583072,False,2.111111111111111,-6.155076448521868e-13
perturbed_quartic_n20_p0.5_eps1e-02_seed2101,exact_quartic_n20_p0.5,DIRL1,max_iter,20,20,0.5,0.1,2.111119531502716,10000,2.111111111110553,6.388509125704637e-10,20,20,0.2814042998265344,0.0,-4.385993597477711e-07,-2.1929967987388554e-06,False,0.13613614900009452,0.1264637520018823,0.009672396998212207,0,0,0,0,0,,,0.0,0.0,0.0,0.0,4.222222222222222,,,,,perturbed_saddle,quartic,0.01,2101,0.009999999999999938,0.003908474937201318,False,2.111111111111111,-5.582201367815287e-13
perturbed_quartic_n20_p0.5_eps1e-02_seed2101,exact_quartic_n20_p0.5,DIRL2,max_iter,20,20,0.5,0.1,2.111119531502716,10000,2.11111111111051,6.753633843997265e-10,20,20,0.2814042998265344,0.0,-4.5515543935226166e-07,-2.2757771967613083e-06,False,0.14782479899986356,0.13819479100061471,0.009630007999248846,0,0,0,0,0,,,0.0,0.0,0.0,0.0,4.222222222222222,,,,,perturbed_saddle,quartic,0.01,2101,0.009999999999999938,0.0039815586754500506,False,2.111111111111111,-6.012967901369848e-13
perturbed_quartic_n20_p0.5_eps1e-02_seed2101,exact_quartic_n20_p0.5,4V-FB,converged,20,20,0.5,0.1,2.111119531502716,41,2.0770700887391613,4.167666212140375e-12,19,19,0.2814042998265344,0.0,0.11553371466234685,0.5776685733117344,True,0.00466669900015404,0.0045085490000928985,0.00015815000006114133,6,5,1,1,15,19.166666666666668,20.0,0.0002209300005233672,6.0820000271633035e-05,0.000378530000716637,0.0811130095821784,4.222222222222222,2.4970844404198363e-12,5.202259250874659e-14,0.2814042998265344,15.81099791610132,perturbed_saddle,quartic,0.01,2101,0.009999999999999938,1.3524877497784535,True,2.111111111111111,-0.034041022371949836
perturbed_quartic_n20_p0.5_eps1e-02_seed2102,exact_quartic_n20_p0.5,FB,converged,20,20,0.5,0.1,2.1111210990883023,8,2.1111111111111107,5.734597561133366e-13,20,20,0.2814042998265344,0.0,-3.884075533422404e-09,-1.9420377667110178e-08,False,0.0009316900000158057,0.0007915000001048611,0.0001401899999109446,0,0,0,0,0,,,0.0,0.0,0.0,0.0,4.222222222222222,,,,,perturbed_saddle,quartic,0.01,2102,0.009999999999999926,0.0003678069780999834,False,2.111111111111111,-4.440892098500626e-16
perturbed_quartic_n20_p0.5_eps1e-02_seed2102,exact_quartic_n20_p0.5,DIRL1,converged,20,20,0.5,0.1,2.1111210990883023,1400,2.1111111111111107,5.037116722193501e-13,20,20,0.2814042998265344,0.0,-3.743152988955334e-09,-1.8715764944776666e-08,False,0.018602886999815382,0.017126686999063168,0.0014762000007522147,0,0,0,0,0,,,0.0,0.0,0.0,0.0,4.222222222222222,,,,,perturbed_saddle,quartic,0.01,2102,0.009999999999999926,0.0003610730523603673,False,2.111111111111111,-4.440892098500626e-16
perturbed_quartic_n20_p0.5_eps1e-02_seed2102,exact_quartic_n20_p0.5,DIRL2,converged,20,20,0.5,0.1,2.1111210990883023,300,2.1111111111111107,5.329193988957386e-13,20,20,0.2814042998265344,0.0,-3.886481962644961e-09,-1.9432409813224805e-08,False,0.004441428999825803,0.004013508999832993,0.0004279199999928096,0,0,0,0,0,,,0.0,0.0,0.0,0.0,4.222222222222222,,,,,perturbed_saddle,quartic,0.01,2102,0.009999999999999926,0.0003679210323809787,False,2.111111111111111,-4.440892098500626e-16
perturbed_quartic_n20_p0.5_eps1e-02_seed2102,exact_quartic_n20_p0.5,4V-FB,converged,20,20,0.5,0.1,2.1111210990883023,41,2.0770700887391613,4.1907530077735015e-12,19,19,0.2814042998265344,0.0,0.11553371466234544,0.5776685733117273,True,0.004585679999991044,0.004430979999824558,0.00015470000016648555,6,5,1,1,15,19.166666666666668,20.0,0.00021336000054361648,5.3649999699700857e-05,0.00036545999955706066,0.07969592286373546,4.222222222222222,2.4970714775745868e-12,5.202232244947056e-14,0.2814042998265344,15.811000493093148,perturbed_saddle,quartic,0.01,2102,0.009999999999999926,1.3524877497783243,True,2.111111111111111,-0.034041022371949836
perturbed_quartic_n20_p0.5_eps1e-02_seed2103,exact_quartic_n20_p0.5,FB,max_iter,20,20,0.5,0.1,2.1111208910792185,10000,2.1111111111110996,3.473230309597053e-11,20,20,0.2814042998265344,0.0,-6.294408035761867e-08,-3.147204017880934e-07,False,0.923633973999813,0.9234805849998793,0.00015338899993366795,0,0,0,0,0,,,0.0,0.0,0.0,0.0,4.222222222222222,,,,,perturbed_saddle,quartic,0.01,2103,0.010000000000000047,0.0014806531311613844,False,2.111111111111111,-1.1546319456101628e-14
perturbed_quartic_n20_p0.5_eps1e-02_seed2103,exact_quartic_n20_p0.5,DIRL1,max_iter,20,20,0.5,0.1,2.1111208910792185,10000,2.1111111111111005,3.2777638894556867e-11,20,20,0.2814042998265344,0.0,-6.055974644675333e-08,-3.0279873223376663e-07,False,0.13409326099986174,0.12447664399974201,0.009616617000119732,0,0,0,0,0,,,0.0,0.0,0.0,0.0,4.222222222222222,,,,,perturbed_saddle,quartic,0.01,2103,0.010000000000000047,0.0014523387533605994,False,2.111111111111111,-1.0658141036401503e-14
perturbed_quartic_n20_p0.5_eps1e-02_seed2103,exact_quartic_n20_p0.5,DIRL2,max_iter,20,20,0.5,0.1,2.1111208910792185,10000,2.1111111111110996,3.467238438359682e-11,20,20,0.2814042998265344,0.0,-6.287164278778734e-08,-3.143582139389367e-07,False,0.14789212800019413,0.13828933199965832,0.009602796000535818,0,0,0,0,0,,,0.0,0.0,0.0,0.0,4.222222222222222,,,,,perturbed_saddle,quartic,0.01,2103,0.010000000000000047,0.0014798009247831798,False,2.111111111111111,-1.1546319456101628e-14
perturbed_quartic_n20_p0.5_eps1e-02_seed2103,exact_quartic_n20_p0.5,4V-FB,converged,20,20,0.5,0.1,2.1111208910792185,41,2.0770700887391618,4.183758602718363e-12,19,19,0.2814042998265344,0.0,0.11553371466234587,0.5776685733117295,True,0.0046030290000089735,0.004440428999942014,0.00016260000006695918,6,5,1,1,15,19.166666666666668,20.0,0.00021217000016804377,5.3099999831829336e-05,0.00036178000004838395,0.07859607229232722,4.222222222222222,2.4970731976609734e-12,5.202235828460361e-14,0.2814042998265344,15.811000151142098,perturbed_saddle,quartic,0.01,2103,0.010000000000000047,1.352487749778364,True,2.111111111111111,-0.03404102237194939
perturbed_quartic_n20_p0.5_eps1e-02_seed2104,exact_quartic_n20_p0.5,FB,max_iter,20,20,0.5,0.1,2.111120329452591,10000,2.1111111111109633,2.359518355370375e-10,20,20,0.2814042998265344,0.0,-2.2577852043514923e-07,-1.1288926021757464e-06,False,0.9230047739999918,0.9228501939999205,0.00015458000007129158,0,0,0,0,0,,,0.0,0.0,0.0,0.0,4.222222222222222,,,,,perturbed_saddle,quartic,0.01,2104,0.01000000000000017,0.00280424582398376,False,2.111111111111111,-1.4788170688007085e-13
perturbed_quartic_n20_p0.5_eps1e-02_seed2104,exact_quartic_n20_p0.5,DIRL1,max_iter,20,20,0.5,0.1,2.111120329452591,10000,2.1111111111109753,2.2125792893126042e-10,20,20,0.2814042998265344,0.0,-2.1630481059770057e-07,-1.0815240529885028e-06,False,0.13263639100000546,0.12303289400028916,0.009603496999716299,0,0,0,0,0,,,0.0,0.0,0.0,0.0,4.222222222222222,,,,,perturbed_saddle,quartic,0.01,2104,0.01000000000000017,0.0027447824826334626,False,2.111111111111111,-1.3589129821411916e-13
perturbed_quartic_n20_p0.5_eps1e-02_seed2104,exact_quartic_n20_p0.5,DIRL2,max_iter,20,20,0.5,0.1,2.111120329452591,10000,2.1111111111109646,2.3395961353055896e-10,20,20,0.2814042998265344,0.0,-2.2450572647464417e-07,-1.1225286323732209e-06,False,0.1446541879997767,0.13505242000042017,0.009601767999356525,0,0,0,0,0,,,0.0,0.0,0.0,0.0,4.222222222222222,,,,,perturbed_saddle,quartic,0.01,2104,0.01000000000000017,0.002796330596076372,False,2.111111111111111,-1.4654943925052066e-13
perturbed_quartic_n20_p0.5_eps1e-02_seed2104,exact_quartic_n20_p0.5,4V-FB,converged,20,20,0.5,0.1,2.111120329452591,41,2.0770700887391613,4.1752916913358266e-12,19,19,0.2814042998265344,0.0,0.1155337146623464,0.5776685733117322,True,0.004553170000235696,0.004385710000178733,0.0001674600000569626,6,5,1,1,15,19.166666666666668,20.0,0.0002023700001245743,5.259999966256146e-05,0.0003485999995973543,0.07656204349481988,4.222222222222222,2.4970778419183554e-12,5.202245503996574e-14,0.2814042998265344,15.81099922787064,perturbed_saddle,quartic,0.01,2104,0.01000000000000017,1.3524877497784114,True,2.111111111111111,-0.034041022371949836
perturbed_quartic_n20_p0.5_eps1e-02_seed2105,exact_quartic_n20_p0.5,FB,max_iter,20,20,0.5,0.1,2.1111207677025523,10000,2.1111111111110827,6.808536337579265e-11,20,20,0.2814042998265344,0.0,-9.859057400335436e-08,-4.929528700167719e-07,False,0.920491353999978,0.9203405339999335,0.00015082000004440488,0,0,0,0,0,,,0.0,0.0,0.0,0.0,4.222222222222222,,,,,perturbed_saddle,quartic,0.01,2105,0.01000000000000002,0.001853076450959542,False,2.111111111111111,-2.842170943040401e-14
perturbed_quartic_n20_p0.5_eps1e-02_seed2105,exact_quartic_n20_p0.5,DIRL1,max_iter,20,20,0.5,0.1,2.1111207677025523,10000,2.111111111111085,6.41203684796395e-11,20,20,0.2814042998265344,0.0,-9.472475603206076e-08,-4.736237801603038e-07,False,0.13497652000000926,0.12537085300027684,0.00960566699973242,0,0,0,0,0,,,0.0,0.0,0.0,0.0,4.222222222222222,,,,,perturbed_saddle,quartic,0.01,2105,0.01000000000000002,0.001816382953885381,False,2.111111111111111,-2.6201263381153694e-14
perturbed_quartic_n20_p0.5_eps1e-02_seed2105,exact_quartic_n20_p0.5,DIRL2,max_iter,20,20,0.5,0.1,2.1111207677025523,10000,2.1111111111110827,6.774730476513951e-11,20,20,0.2814042998265344,0.0,-9.826393566197966e-08,-4.913196783098983e-07,False,0.14693614899965723,0.13727087999859577,0.00966526900106146,0,0,0,0,0,,,0.0,0.0,0.0,0.0,4.222222222222222,,,,,perturbed_saddle,quartic,0.01,2105,0.01000000000000002,0.0018500042641349755,False,2.111111111111111,-2.842170943040401e-14
perturbed_quartic_n20_p0.5_eps1e-02_seed2105,exact_quartic_n20_p0.5,4V-FB,converged,20,20,0.5,0.1,2.1111207677025523,41,2.0770700887391613,4.181339485180495e-12,19,19,0.2814042998265344,0.0,0.11553371466234602,0.5776685733117303,True,0.004528529000026538,0.004374239000071611,0.00015428999995492632,6,5,1,1,15,19.166666666666668,20.0,0.0002043000001776818,5.1880000000892323e-05,0.00034984999979315035,0.07725466697709128,4.222222222222222,2.4970742178984214e-12,5.2022379539550444e-14,0.2814042998265344,15.810999948320264,perturbed_saddle,quartic,0.01,2105,0.01000000000000002,1.3524877497783772,True,2.111111111111111,-0.034041022371949836
perturbed_quartic_n20_p0.5_eps1e-03_seed2101,exact_quartic_n20_p0.5,FB,converged,20,20,0.5,0.1,2.1111111953012576,7,2.1111111111111116,7.583833045011709e-13,20,20,0.2814042998265344,0.0,-4.539607460773976e-09,-2.2698037303866146e-08,False,0.0008407399998304754,0.0007001999999829422,0.00014053999984753318,0,0,0,0,0,,,0.0,0.0,0.0,0.0,4.222222222222222,,,,,perturbed_saddle,quartic,0.001,2101,0.0010000000000000135,0.0003976356092698402,False,2.111111111111111,4.440892098500626e-16
perturbed_quartic_n20_p0.5_eps1e-03_seed2101,exact_quartic_n20_p0.5,DIRL1,converged,20,20,0.5,0.1,2.1111111953012576,1400,2.111111111111111,6.361875105380711e-13,20,20,0.2814042998265344,0.0,-4.3738154348327285e-09,-2.186907717416364e-08,False,0.01859695700022712,0.017125268000199867,0.0014716890000272542,0,0,0,0,0,,,0.0,0.0,0.0,0.0,4.222222222222222,,,,,perturbed_saddle,quartic,0.001,2101,0.0010000000000000135,0.00039030715343345225,False,2.111111111111111,0.0
perturbed_quartic_n20_p0.5_eps1e-03_seed2101,exact_quartic_n20_p0.5,DIRL2,converged,20,20,0.5,0.1,2.1111111953012576,300,2.1111111111111107,6.726659577102313e-13,20,20,0.2814042998265344,0.0,-4.5394734499160094e-09,-2.2697367249580047e-08,False,0.004450938999980281,0.004020599000114089,0.00043033999986619165,0,0,0,0,0,,,0.0,0.0,0.0,0.0,4.222222222222222,,,,,perturbed_saddle,quartic,0.001,2101,0.0010000000000000135,0.000397629890273052,False,2.111111111111111,-4.440892098500626e-16
